"","ProjectProgramCode","StationCode","StationDescription","StationID","Latitude","Longitude"
"621",10,"TRFCYNu","Trafalgar Cyn. Surfzone 25 Yards Upcoast",433,"33.417572999999997","-117.618914"
"622",10,"TRFCYN","Trafalgar Cyn.",434,"33.417960000000001","-117.61787"
"623",10,"TRFCYNd","Trafalgar Cyn. Surfzone 25 Yards Downcoast",435,"33.417228999999999","-117.61864300000001"
"624",10,"TRFCYNz","Trafalgar Cyn Point Zero",4482,"33.417401130000002","-117.6187784"
"625",10,"LADERAu","La Ladera. Surfzone 25 Yards Upcoast",436,"33.413136999999999","-117.61434300000001"
"626",10,"LADERA","La Ladera.",437,"33.413229999999999","-117.61378999999999"
"627",10,"LADERAd","La Ladera. Surfzone 25 Yards Downcoast",438,"33.412807999999998","-117.614047"
"628",10,"LADERAz","La Ladera Point Zero",4483,"33.412972590000003","-117.6141952"
"629",10,"RIVERAu","Rivera. Surfzone 25 Yards Upcoast",439,"33.408481000000002","-117.610269"
"630",10,"RIVERA","Rivera",440,"33.408540000000002","-117.60942"
"631",10,"RIVERAd","Rivera. Surfzone 25 Yards Downcoast",441,"33.408146000000002","-117.609982"
"632",10,"RIVERAz","Rivera Point Zero",4484,"33.408313149999998","-117.61012530000001"
"633",10,"NorthBeach1","Duplicate",442,NA,NA
"634",10,"NorthBeach2","Blank",443,NA,NA
"635",10,"SouthBeach1","Duplicate",444,NA,NA
"636",10,"SouthBeach2","Blank",445,NA,NA
"637",10,"SJC1uf","San Juan Creek 25 ft upcoast",1417,NA,NA
"638",10,"SJC1df","San Juan Creek 25 ft downcoast",1418,NA,NA
"639",10,"POCHEuf","Poche beach 25ft upcoast",1420,NA,NA
"640",10,"POCHEdf","Poche beach 25ft downcoast",1421,NA,NA
"641",10,"PICOuf","Pico 25ft upcoast",1422,NA,NA
"642",10,"PICOdf","Pico 25 ft downcoast",1423,NA,NA
"643",10,"ACM1uf","Aliso Beach 25ft upcoast",1424,NA,NA
"644",10,"ACM1df","Aliso Beach 25ft downcoast",1425,NA,NA
"645",10,"SCM1uf","Salt Creek 25 ft upcoast",1444,NA,NA
"646",10,"SCM1df","Salt Creek 25 ft downcoast",1445,NA,NA
"647",10,"POCHE-CBPin","Clean Beach Project, water before treatment system",1467,NA,NA
"648",10,"POCHE-CBPout","Clean Beach Project, water after treatment system",1468,NA,NA
"649",10,"QC A","Quality Control Sample A",446,NA,NA
"650",10,"QC B","Quality Control Sample B",447,NA,NA
"651",10,"TripBlank","QA Sample - Trip Blank",448,NA,NA
"652",10,"EquipBlank","QA Sample - Equipment Blank",449,NA,NA
"653",10,"Synthetic","QA Sample - Synthetic",450,NA,NA
"654",11,"AVJ01P26","Aliso Viejo",2054,"33.559139999999999","-117.71871"
"655",11,"AVJ01P27","Aliso Viejo",2055,"33.573279999999997","-117.71659"
"656",11,"AVJ01P28","Aliso Viejo",2056,"33.574579999999997","-117.71565"
"657",11,"AVJ01P33","Aliso Viejo",1985,"33.564599999999999","-117.71865"
"658",11,"AVJ02P05","Aliso Viejo",1986,"33.558669999999999","-117.73772"
"659",11,"COH04S01","County of Orange",1987,NA,NA
"660",11,"COL02P29","County of Orange",1988,NA,NA
"661",11,"COL02P50","County of Orange",1989,"33.568600000000004","-117.64762"
"662",11,"COL02P55","County of Orange",1990,"33.562649999999998","-117.6508"
"663",11,"COL05DSB01","County of Orange",2290,"33.52975","-117.64623"
"664",11,"COL05USB01","County of Orange",2289,"33.534199999999998","-117.64637999999999"
"665",11,"DP@BR","Dana Point",1991,NA,NA
"666",11,"DP@DPR","Dana Point",1992,NA,NA
"667",11,"DP@SA","Dana Point",1993,NA,NA
"668",11,"DPK01P01","Dana Point",2068,"33.468960000000003","-117.71814999999999"
"669",11,"DPK01P02","Dana Point",1994,"33.480829999999997","-117.71529"
"670",11,"DPK01P04","Dana Point",1995,"33.482709999999997","-117.72024999999999"
"671",11,"DPK01S01","Laguna Niguel",1996,NA,NA
"672",11,"DPL01S02","San Juan Capistrano",1997,"33.465490000000003","-117.68212"
"673",11,"DPL01S03","San Juan Capistrano",1998,"33.469369999999998","-117.68013000000001"
"674",11,"DPL01S04","Dana Point",1999,"33.469729999999998","-117.68303"
"675",11,"DPL01SCWD","Dana Point",2000,"33.467219999999998","-117.68382"
"676",11,"DPM00P01","Dana Point",2001,"33.45505","-117.66809000000001"
"677",11,"DPM00P05","Dana Point",2002,"33.453180000000003","-117.66533"
"678",11,"LBBLULGN","Laguna Beach",2007,"33.516719999999999","-117.76124"
"679",11,"LBGAVOUT","Laguna Beach",2003,"33.53304","-117.77745"
"680",11,"LBHPSE12","Laguna Beach",2004,"33.543149999999997","-117.78944"
"681",11,"LBI00P02","Laguna Beach",2005,"33.537100000000002","-117.78055999999999"
"682",11,"LBI02@LC133","Laguna Beach",2006,"33.574060000000003","-117.76299"
"683",11,"LBJ00P02","Laguna Beach",2008,"33.50461","-117.74768"
"684",11,"LBLCWI02","Laguna Beach",2009,"33.552329999999998","-117.77685"
"685",11,"LBMBSD13","Laguna Beach",2010,NA,NA
"686",11,"LFJ01P01","Lake Forest",2011,"33.634500000000003","-117.67693"
"687",11,"LFJ01P02","Lake Forest",2012,NA,NA
"688",11,"LFJ01P05","Lake Forest",2013,"33.617080000000001","-117.69367"
"689",11,"LFJ01P05@RR","Lake Forest",2069,"33.62538","-117.69353"
"690",11,"LFJ01P08","Lake Forest",2014,"33.678060000000002","-117.62345000000001"
"691",11,"LHJ04OPDPI","Laguna Hills",2295,"33.574269999999999","-117.69701000000001"
"692",11,"LHJ04OPDPO","Laguna Hills",2291,"33.574190000000002","-117.69745"
"693",11,"LHJ04P04","Laguna Hills",2015,"33.572150000000001","-117.69893999999999"
"694",11,"LHJ05P01","Laguna Hills",2016,"33.584601999999997","-117.70638599999999"
"695",11,"LHL04TBN1","Laguna Hills",2017,"33.592950000000002","-117.67383"
"696",11,"LNJ03P01","Laguna Niguel",2018,"33.528010000000002","-117.71011"
"697",11,"LNJ03P04","Laguna Niguel",2019,"33.545960000000001","-117.70348"
"698",11,"LNJ03P05","Laguna Niguel",2020,"33.546599999999998","-117.70350999999999"
"699",11,"LNJ03P13","Laguna Niguel",2021,"33.552140000000001","-117.70987"
"700",11,"LNJ03TBNGL","Laguna Niguel",2022,"33.542929999999998","-117.69224"
"701",11,"LNJ04@LPAZ","Laguna Niguel",2024,"33.553919999999998","-117.70995000000001"
"702",11,"LNJ04DSRP","Laguna Niguel",2023,"33.553249999999998","-117.71080000000001"
"703",11,"LNK01P04","Laguna Niguel",2025,NA,NA
"704",11,"LNK01P07","Laguna Niguel",2026,"33.508479999999999","-117.70740000000001"
"705",11,"LNK01P08","Laguna Niguel",2027,"33.511299999999999","-117.69462"
"706",11,"LNK01P09","Laguna Niguel",2028,"33.511299999999999","-117.69462"
"707",11,"LNK01S02","Laguna Niguel",2029,NA,NA
"708",11,"LNL03P03","Laguna Niguel",2030,"33.564109999999999","-117.67700000000001"
"709",11,"LNL03P04","Laguna Niguel",2031,"33.557119999999998","-117.6763"
"710",11,"LNL03P06","Laguna Niguel",2032,"33.564109999999999","-117.67700000000001"
"711",11,"LNL03P37","Laguna Niguel",2033,NA,NA
"712",11,"LWI02P18","Laguna Woods",2034,"33.612009999999998","-117.75388"
"713",11,"LWJ01@LAB","Laguna Woods",2035,NA,NA
"714",11,"LWJ01ASVM","Laguna Woods",2036,"33.599980000000002","-117.70838999999999"
"715",11,"LWM@CC","Laguna Woods",2037,NA,NA
"716",11,"MVJ01P03","Mission Viejo",2038,"33.610639999999997","-117.69277"
"717",11,"MVJ01P04","Mission Viejo",2039,"33.610639999999997","-117.69268"
"718",11,"MVJ07P02","Mission Viejo",2040,"33.646500000000003","-117.65576"
"719",11,"MVL02P14","Mission Viejo",2041,"33.570149999999998","-117.65112999999999"
"720",11,"MVL02P20","Mission Viejo",2042,"33.572760000000002","-117.64557000000001"
"721",11,"MVL03P09","Mission Viejo",2043,"33.585079999999998","-117.66159"
"722",11,"MVL03P11","Mission Viejo",2044,"33.597619999999999","-117.65582999999999"
"723",11,"RSML02@AP","Rancho Santa Margarita",2070,"33.636240000000001","-117.6215"
"724",11,"RSML02P25","County of Orange",2045,"33.63749","-117.61783"
"725",11,"RSML02P28","Rancho Santa Margarita",2046,"33.632550000000002","-117.61793"
"726",11,"RSML02P32","Rancho Santa Margarita",2047,"33.64687","-117.60187000000001"
"727",11,"RSML02P45","County of Orange",2048,"33.619540000000001","-117.62188"
"728",11,"RSML11P01","Ranch Santa Margarita",2049,"33.60783","-117.61715"
"729",11,"RSML11P02","County of Orange",2051,"33.618720000000003","-117.60912999999999"
"730",11,"RSML11XXX","Ranch Santa Margarita",2052,"33.631500000000003","-117.59343"
"731",11,"SC@LPCDC","San Clemente",2053,NA,NA
"732",11,"SCBS@M02","San Clemete",2057,"33.433709999999998","-117.62730999999999"
"733",11,"SCM00P03","San Clemente",2058,"33.444949999999999","-117.65016"
"734",11,"SCM02XXX","County of Orange",2059,"33.457639999999998","-117.60074"
"735",11,"SCM03P01","San Clemete",2060,"33.456040000000002","-117.57374"
"736",11,"SJC@WAA","San Juan Capistrano",2061,NA,NA
"737",11,"SJCL01@CC","San Juan Capistrano",2062,"33.4923","-117.66313"
"738",11,"SJCL01P03","San Juan Capistrano",2063,"33.484810000000003","-117.65752999999999"
"739",11,"SJCL01S01","San Juan Capistrano",2071,"33.483669999999996","-117.6842"
"740",11,"SJCL01TBN1","San Juan Capistrano",2064,"33.487279999999998","-117.66825"
"741",11,"SJCL02P02","San Juan Capistrano",2065,"33.504019999999997","-117.66748"
"742",11,"SJCL02TBN1","San Juan Capistrano",2066,"33.495294000000001","-117.66196100000001"
"743",11,"SJCL05@L01","San Juan Capistrano",2067,NA,NA
"744",11,"LN@AV/NH","Laguna Niguel gutter sample @ Niguel Heights & Avilla Rd.",2041,NA,NA
"745",11,"LN@GR/NH","Laguna Niguel reclaimed water sample @ Niguel Heights & Gold Rush Rd.",2041,NA,NA
"746",11,"SC@SB","San Clemente gutter sample @ Santa Barbara & Del Mar",2053,NA,NA
"747",11,"Gutter","runoff sample collected in gutter",2072,NA,NA
"748",11,"Source","sample collected @ point source",2072,NA,NA
"749",11,"QC A","Quality Control Sample A",2072,NA,NA
"750",11,"QC B","Quality Control Sample B",2073,NA,NA
"751",11,"Synthetic","QA Sample - Synthetic",2074,NA,NA
"752",11,"TripBlank","QA Sample - Trip Blank",2075,NA,NA
"753",11,"EquipBlank","QA Sample - Equipment Blank",2076,NA,NA
"754",12,"LCWI02","Laguna Canyon Channel at Woodland",530,"33.5523340644","-117.776853297"
"755",12,"ACJ01","Aliso Creek in Aliso/Wood Canyon Park",531,"33.543544828100003","-117.73246206"
"756",12,"SJNL01","San Juan Creek at La Novia",532,"33.502086659200003","-117.648185231"
"757",12,"TCOL02","Trabuco Creek at Del Obispo",533,"33.497485318099997","-117.66568070700001"
"758",12,"PDCM01","Prima Deshecha at Calle Grande Vista",534,"33.445371202300002","-117.64433615599999"
"759",12,"SDCM02","Segunda Deshecha at El Camino Real",535,"33.433376129599999","-117.631547707"
"760",12,"LB2","Heisler Park Stormdrain",537,NA,NA
"761",12,"WC-WCT"," Wood Canyon Creek in Aliso/Wood Canyon Park",823,"33.56221","-117.74420000000001"
"762",12,"SJCL01","San Juan Creek at RDMD Capistrano Yard",871,"33.461930000000002","-117.68401"
"763",12,"PDOM01d","d/s of Prima Deschecha Outlet at Poche Beach",2322,NA,NA
"764",12,"CC-CR","Cristianitos creek @ pump station",4199,"33.460737000000002","-117.568457"
"765",12,"QC A","Quality Control Sample A",538,NA,NA
"766",12,"QC B","Quality Control Sample B",539,NA,NA
"767",12,"TripBlank","QA Sample - Trip Blank",540,NA,NA
"768",12,"EquipBlank","QA Sample - Equipment Blank",541,NA,NA
"769",12,"Synthetic","QA Sample - Synthetic",542,NA,NA
"770",13,"CMCG02","Costa Mesa Channel at Highland",543,"33.62556","-117.90306"
"771",13,"SADF01","Santa Ana Delhi Channel u/s Irvine Avenue",544,"33.660550000000001","-117.88028"
"772",13,"BCF04","Bonita Canyon Channel u/s University Drive",545,"33.639719999999997","-117.85805999999999"
"773",13,"SDMF05","San Diego Creek at Campus Drive",546,"33.655549999999998","-117.84556000000001"
"774",13,"WYLSED","San Diego Creek at Harvard Avenue",547,"33.686390000000003","-117.81639"
"775",13,"BARSED","Peters Canyon Wash at Barranca Parkway",548,"33.691670000000002","-117.82304999999999"
"776",13,"LANF08","Lane Channel u/s Jamboree Blvd.",549,"33.677779999999998","-117.84389"
"777",13,"MIRF07","El Modena Irvine Channel at Michelle",550,"33.719720000000002","-117.79889"
"778",13,"ACWF18","Agua Chinon Wash",551,"33.65166","-117.75278"
"779",13,"SDJF05","Special Study - San Diego Creek at Jeffrey Rd.",552,"33.657359999999997","-117.83879"
"780",13,"SDCF05","Special Study - San Diego Creek at Culver Dr.",553,"33.682200000000002","-117.81017"
"781",13,"SSCF05","Special Study - San Diego Creek at Sand Canyon Ave.",813,"33.663899999999998","-117.77167"
"782",13,"SVOF05","Special Study - San Diego Creek at Valley Oak Dr.",827,"33.665799999999997","-117.77589999999999"
"783",13,"ACWF18@Gauge","Agua Chinon",2354,NA,NA
"784",13,"SADF01us","upstream of SADF01",4124,NA,NA
"785",13,"SAGF02","Santa Ana Delhi Gardens",4125,NA,NA
"786",13,"PAUF03","Paularino Channel @ Bristol",4126,NA,NA
"787",13,"CICF25","Central Irvine Channel at I-5",4317,"33.716389999999997","-117.791"
"788",13,"TripBlank","QA Sample - Trip Blank",554,NA,NA
"789",13,"EquipBlank","QA Sample - Equipment Blank",555,NA,NA
"790",13,"Synthetic","QA Sample - Synthetic",556,NA,NA
"791",14,"UNBJAM","Upper Newport Bay - Unit I Basin",557,"33.648690000000002","-117.87578999999999"
"792",14,"UNBSDC","Upper Newport Bay - Unit II Basin",558,"33.64134","-117.88849999999999"
"793",14,"UNBNSB","Upper Newport Bay at Northstar Beach",559,"33.624409999999997","-117.89275000000001"
"794",14,"UNBCHB","Upper Newport Bay at Coast Highway",560,"33.616909999999997","-117.90516"
"795",14,"LNBHIR","Lower Newport Bay at Harbor Island Reach",561,"33.608220000000003","-117.90446"
"796",14,"LNBRIN","Lower Newport Bay in Rhine Channel",562,"33.611600000000003","-117.92747"
"797",14,"LNBTUB","Lower Newport Bay - TUB",563,"33.61835","-117.92563"
"798",14,"SAGF02","Santa Ana Delhi Gardens",4122,NA,NA
"799",14,"TripBlank","QA Sample - Trip Blank",564,NA,NA
"800",14,"EquipBlank","QA Sample - Equipment Blank",565,NA,NA
"801",14,"Synthetic","QA Sample - Synthetic",566,NA,NA
"802",15,"ATWDu/s","Tustin Avenue Widening - Atwood Channel upstream",567,NA,NA
"803",15,"ATWDd/s","Tustin Avenue Widening - Atwood Channel downstream",568,NA,NA
"804",15,"WARNERu","Warner Avenue Widening - Santa Ana Channel upstream",769,NA,NA
"805",15,"WARNER","Warner Avenue Widening - Santa Ana Channel",768,NA,NA
"806",15,"WARNERd","Warner Avenue Widening - Santa Ana Channel downstream",767,NA,NA
"807",15,"WARNER2","Warner Avenue Widening - Santa Ana Channel",801,NA,NA
"808",15,"WELL 1","Peter's Canyon Wash at Barranca Pkwy",810,NA,NA
"809",15,"WELL 2","Peter's Canyon Wash at Barranca Pkwy",811,NA,NA
"810",15,"u/sBARSED","upstream Peter's Canyon Wash at Barranca",843,NA,NA
"811",15,"d/sBARSED","downstream Peter's Canyon Wash at Barranca",850,NA,NA
"812",15,"u/sOneil","upstream of treatment tank",887,NA,NA
"813",15,"d/sOneil","downstream of treatment tank",888,NA,NA
"814",15,"Amapola GW","ground water sampling",1135,NA,NA
"815",15,"u/s Ful Crk","upstream Fullerton Creek",1138,NA,NA
"816",15,"d/s Ful Crk","downstream Fullerton Creek",1139,NA,NA
"817",15,"Footing well","Peters Canyon Wash",1143,NA,NA
"818",15,"u/s Handy@Am","u/s Handy @ Amapola",1151,NA,NA
"819",15,"d/s Handy@Am","d/s Handy @ Amapola",1152,NA,NA
"820",15,"W1 FulCrk","Well 1 Fullerton Creek",1174,NA,NA
"821",15,"W2 FulCrk","Well 2 Fullerton Creek",1175,NA,NA
"822",15,"W3 FulCrk","Well 3 Fullerton Creek",1176,NA,NA
"823",15,"W4 FulCrk","Well 4 Fullerton Creek",1177,NA,NA
"824",15,"Melrose-FUL","Inlet into Fullerton Creek",1189,NA,NA
"825",15,"Well","Poche Beach Well",1208,NA,NA
"826",15,"DSPrimDesh","downstream Prima Desheca",1209,NA,NA
"827",15,"USPrimDesh","upstream Prima Desheca",1210,NA,NA
"828",15,"Surfzone","surfzone",1211,NA,NA
"829",15,"PreConGWS","Preconstruction Groundwater sampling",1216,NA,NA
"830",15,"Basement",NA,1289,NA,NA
"831",15,"Street",NA,1290,NA,NA
"832",15,"OrtegaHwy","Well near Ortega Highway",1464,NA,NA
"833",15,"MltnPkwyVeeh","Moulton Parkway Veeh Lake",2266,NA,NA
"834",15,"u/s C04","Westminster Channel at Hoover and Hazard -upstream",2344,NA,NA
"835",15,"d/s C04","Westminster Channel at Hoover and Hazard -downstream",2345,NA,NA
"836",15,"Edinger@Bch","Edinger storm channel @ beach blvd",3042,NA,NA
"837",15,"C05S05 gw","Groundwater @ C05S05",3044,NA,NA
"838",15,"MidwayCitySD","Groundwater/palatable water midway city storm drain project",3044,NA,NA
"839",15,"ANTONIOPKY","Antonio Parkway and Ortega Hwy",4083,NA,NA
"840",15,"ModjeskaCyn","Modjeska House",4103,NA,NA
"841",15,"ANTPKYport1","Antonio Parkway/Ortega Hwy - Treatment port 1 outlet",4083,NA,NA
"842",15,"ANTPKYport2","Antonio Parkway/Ortega Hwy - Treatment port 2 outlet",4083,NA,NA
"843",15,"ANTPKY inlet","Antonio Parkway/Ortega Hwy - Treatment influent water",4083,NA,NA
"844",15,"TAP 1",NA,4118,NA,NA
"845",15,"TAP 2",NA,4119,NA,NA
"846",15,"GWinfluent",NA,4121,NA,NA
"847",15,"GWEffluent","Before enters creek",4136,NA,NA
"848",15,"SJC@APu","San Juan Creek upstream Antonio Parkway",4137,NA,NA
"849",15,"SntgoCrk@Irv","Santiago Creek at Irvine Park",4140,NA,NA
"850",15,"YrbLnda Sari","Yorba Linda Sari North Side",4200,"33.876199999999997","-117.73099999999999"
"851",15,"HASTERpre","Haster basin pre-constr",4212,NA,NA
"852",15,"SariEstPark","Yorba Linda Sari Mainline East of Park",4223,"33.870800000000003","-117.682"
"853",15,"SariWstPark","Yorba Linda Sari Mainline West of Park",4224,NA,NA
"854",15,"SariMidPark","Yorba Linda Sari 2nd Tank West of Park",4239,NA,NA
"855",15,"SariLoadngPr","Loading zone",4267,"33.870199999999997","-117.73099999999999"
"856",15,"SariBrg","Sari Bridge",4268,NA,NA
"857",15,"Edinger2",NA,4272,NA,NA
"858",15,"Edinger-d/s",NA,4275,"33.726399999999998","-117.98099999999999"
"859",15,"Edinger-GW",NA,4301,"33.726399999999998","-117.98099999999999"
"860",15,"HASTERgw","Haster basin groundwater sample",4302,NA,NA
"861",15,"SariFEstPrk","Yorba Linda Sari Mainline Far East of Park",4316,NA,NA
"862",15,"C05@pond","Between Graham and Warner",4372,NA,NA
"863",15,"E01@Edinger","Discharge from baker tank d/s of Edinger Ave bridge in the Santa Ana river",4373,"33.727079000000003","-117.915359"
"864",15,"C05Pond1","Sediment sample from Duc",4377,NA,NA
"865",15,"C05Pond2","Sediment sample from Duc",4378,NA,NA
"866",15,"LincolnAv","Lincoln Ave. Bridge Widening Project",4388,"33.835000000000001","-117.86"
"867",15,"u/s C05@pond","upstream Warner",4422,"33.715800000000002","-118.026"
"868",15,"d/s C05@pond","downstream Graham",4423,"33.710000000000001","-118.033"
"869",15,"NEWLANDu/s","Newland Upstream",4523,"33.730485000000002","-117.980699"
"870",15,"NEWLANDd/s","Newland Downstream",4524,"33.727305000000001","-117.98036"
"871",15,"CCLake","Carbon Canyon Lake",4525,"33.919699999999999","-117.83499999999999"
"872",15,"Newland-GW","Newland Groundwater",4526,NA,NA
"873",15,"NEWLANDefflu","effluent from tank",4527,"33.7271","-117.98"
"874",15,"Edinger-GWNL","ground water at Newland",4533,"33.728000000000002","-117.98099999999999"
"875",15,"Santa Ana Ri",NA,4740,NA,NA
"876",15,"EO1 US",NA,4741,NA,NA
"877",15,"EO1 efflu",NA,4742,NA,NA
"878",15,"TripBlank","QA Sample - Trip Blank",847,NA,NA
"879",15,"EquipBlank","QA Sample - Equipment Blank",848,NA,NA
"880",15,"Synthetic","QA Sample - Synthetic",849,NA,NA
"881",16,"WP","Water Pollution Sample",569,NA,NA
"882",16,"VPDam","VP Dam",570,NA,NA
"883",16,"HB Adams","Talbert Channel Odor Investigation - HB Adams",803,NA,NA
"884",16,"HB Atlantic","Talbert Channel  Odor Investigation - HB Atlantic",804,NA,NA
"885",16,"Garfield","Talbert Channel Odor Investigation - Garfield",805,NA,NA
"886",16,"Banning","Talbert Channel Odor Investigation - Banning",807,NA,NA
"887",16,"StOutlet","Street Outlet",889,NA,NA
"888",16,"WellPipe","Well Inlet",890,NA,NA
"889",16,"Sample 1","d/s of catchbasin near intersection of Crystal Canyon and Bouquet",1131,NA,NA
"890",16,"Sample 2","ponded area adjacent to curb and gutter in front of 29051",1132,NA,NA
"891",16,"Sample 3","curb outlet in front of 29041",1133,NA,NA
"892",16,"Sample 4","u/s of catchbasin from sample 1",1134,NA,NA
"893",16,"Drain outlet","Drain outlet to SAR - contaminated area",1136,NA,NA
"894",16,"Bkgrnd smple","Background sample upstream of drain",1137,NA,NA
"895",16,"Curb","Effluent curb outlet at West Justice Center",1173,NA,NA
"896",16,"SAGF02","Santa Ana Garden F02 channel",1180,NA,NA
"897",16,"PS39","Parking spot 39 at Katella Yard",1186,NA,NA
"898",16,"StgoCrkJksn","Santiago Creek@Jackson Ranch Rd.",1201,NA,NA
"899",16,"StgoCrkMrksn","Santiago Creek-Modjeska @ Markuson",1202,NA,NA
"900",16,"StgoCrkIrvLk","Santiago Creek@ Irvine Lake",1203,NA,NA
"901",16,"AnglsStdm","Angels Stadium lateral to E12",1328,NA,NA
"902",16,"E12@GneAutry","E-12@Gene Autry Way",1329,NA,NA
"903",16,"Mgnlia&Garf","Magnolia and Garfield spill site",2202,NA,NA
"904",16,"Poche1","Poche Air Relief Valve Containment sample",4071,NA,NA
"905",16,"Poche2","Poche Air Relief Valve Containment sample",4072,NA,NA
"906",16,"SAD@Mesa","Santa Ana Delhi at Mesa Drive",4082,NA,NA
"907",16,"F08S01@Gil","Creek Post Irvine Fire",4085,NA,NA
"908",16,"AgField@IrvB","Drainage ditch west of strawnbery field on Irvine Ave. between Yale and Jeffery",4142,"33.712254999999999","-117.757345"
"909",16,"F25@Yale","Downstream of Yale Bridge",4160,NA,NA
"910",16,"u/s of Pipe",NA,4323,NA,NA
"911",16,"d/s of Pipe",NA,4324,NA,NA
"912",16,"F02@MYRTLE","F02 at Myrtle St.",4338,NA,NA
"913",16,"COF07S01",NA,4376,"33.751199999999997","-117.80347"
"914",16,"Narco_IN",NA,4495,"33.553747000000001","-117.7100004"
"915",16,"J04@AVPlaza","Drain manhole in Aliso Viejo Plaza",4496,"33.572113000000002","-117.706923"
"916",16,"J04P02-MPu/s","Drain manhole upstream of Moulton Parkway retail center",4497,"33.577430999999997","-117.69981199999999"
"917",16,"Narco_OUT",NA,4498,"33.552999999999997","-117.712234"
"918",16,"LagRPWell",NA,4536,NA,NA
"919",16,"J01P03","Outfall of J01P03",4739,NA,NA
"920",16,"Synthetic",NA,571,NA,NA
"921",17,"WP","Water Pollution Sample",572,NA,NA
"922",17,"WP u/s div","WPS-Talbert u/s  diversion",573,NA,NA
"923",17,"WP d/s div Y","WPS-Talbert d/s  diversion u/s Yorktown",574,NA,NA
"924",17,"WP d/s div A","WPS-Talbert d/s  diversion d/s Adams",575,NA,NA
"925",17,"WPNorth","WPS-entrance to drainage culvert on North",576,NA,NA
"926",17,"WPCaltrans","WPS-outfall from Caltrans drainage channel",577,NA,NA
"927",17,"PCWF06u","Peter's Canyon Wash u/s of wetlands maintenance at I-5",833,NA,NA
"928",17,"PCWF06d","Peter's Canyon Wash d/s of wetlands maintenance at Walnut Ave.",834,NA,NA
"929",17,"WestSt-1","West Street Basin -site 1",872,NA,NA
"930",17,"WestSt-2","West Street Basin -site 2",873,NA,NA
"931",17,"Sample A","OCSD sample A",1140,NA,NA
"932",17,"Sample B","OCSD sample B",1141,NA,NA
"933",17,"Sample C","OCSD sample C",1142,NA,NA
"934",17,"u/s API","Upstream of Advanced Plus Inc",1187,NA,NA
"935",17,"d/s API","Downsteream of Advanced Plus Inc.",1188,NA,NA
"936",17,"SourceProd","Source Product Varnish in Metal Container",1204,NA,NA
"937",17,"#1H20VAR","Water sample with varnish",1205,NA,NA
"938",17,"#2CrysProd","Crystalized product taken from slip water",1206,NA,NA
"939",17,"#3Chanwtr","Main channel water",1207,NA,NA
"940",17,"#1Madsn SD","Madison St. Storm drain",1224,NA,NA
"941",17,"#2A03@Rndlph","A03 @ Randolph Circle",1225,NA,NA
"942",17,"#3RndlphWW","Randolph Circle WW",1226,NA,NA
"943",17,"#4PoplarWW","Poplar St. WW",1227,NA,NA
"944",17,"#1 Dawg Haus","Dawg Haus boat sample - pure product",1228,NA,NA
"945",17,"#2 Dawg Haus","Dawg Haus boat sample - discharge in water",1229,NA,NA
"946",17,"#1Cs08076394","OCSD sample contaminated",1235,NA,NA
"947",17,"#2Cs08076394","OCSD sample non-contaminated",1236,NA,NA
"948",17,"#1Aft bilge","Rebel compartment",1356,NA,NA
"949",17,"#2Slip area","slip area of Rebel",1357,NA,NA
"950",17,"#3HunHarbor","Huntington Harbor sample",1358,NA,NA
"951",17,"Sample 1","OCSD Sample 1",1359,NA,NA
"952",17,"Sample 2","OCSD Sample 2",1360,NA,NA
"953",17,"Sample 3","OCSD Sample 3",1361,NA,NA
"954",17,"1Oil&Saltwtr","Oil and saltwater sample",1383,NA,NA
"955",17,"2OilfrContnr","Formula 43 oil from container",1384,NA,NA
"956",17,"3Saltwater","Saltwater",1385,NA,NA
"957",17,"4MotorOil","Motor Oil",1386,NA,NA
"958",17,"Lmbrt@Krkhl","Lambert Rd @ Kirkhill Rubber",1387,NA,NA
"959",17,"Inlet","inlet portion of the lake near the booms",1401,NA,NA
"960",17,"OverflowPt","overflow point",1402,NA,NA
"961",17,"LoftusBrdg","within the lake at the Loftus bridge crossing",1403,NA,NA
"962",17,"FO7","FO7",1411,NA,NA
"963",17,"SussxCtchBsn","Sussex Catch Basin",1412,NA,NA
"964",17,"Pipe outfall","Pipe Outfall",1413,NA,NA
"965",17,"u/s of Pipe","u/s of Pipe",1414,NA,NA
"966",17,"d/sEsplnde","d/s of Esplanade",1415,NA,NA
"967",17,"331Thor_Sump","331 Thor Sample from Sump",1446,NA,NA
"968",17,"PCWF06","confluence pipe @ F06",1447,NA,NA
"969",17,"PCWd/spipe","Kia discharge pipe @ F06",1448,NA,NA
"970",17,"F06@CICF25us","upstream F06@CICF25",1450,NA,NA
"971",17,"Kia Prdct","Kia pure product blue dye",1451,NA,NA
"972",17,"Kia Fntn","Kia fountain",1452,NA,NA
"973",17,"F06@Wlntd/s","d/s F06@Walnut",1453,NA,NA
"974",17,"F06@Barsdd/s","d/s F06@Barsed",1454,NA,NA
"975",17,"A03d/sStateC","A03 d/s State College",1460,NA,NA
"976",17,"Loftus Divrs","Loftus Diversion",1461,NA,NA
"977",17,"2502SBrdwy","2502 South Broadway -Storm soil",2229,NA,NA
"978",17,"J01P28SF1","J01P28 Sand Filter 1 (Right tank) 12"" from top",2229,NA,NA
"979",17,"J01P28SF2","J01P28 Sand Filter 2 (Mid tank) 12"" from top",2229,NA,NA
